ID,product,rate,village,date,farmer,buyerName,marketPrice,volume
8568,Cashewnut,95,T.Burugubanda,2019-05-24,Blake Derbyshire,HAMMER Nursery,94,300
8569,Cashewnut,95,T.Burugubanda,2019-05-24,Bralynd Rigney,HAMMER Nursery,94,10
8570,Cashewnut,98,Peda Korumilli,2019-05-24,Daeshawe Hughes,HAMMER Nursery,96,30
8571,Cashewnut,98,Peda Korumilli,2019-05-24,Reece Anderson,HAMMER Nursery,96,20
8573,Cashewnut,98,Peda Korumilli,2019-05-24,Adam Lowder,HAMMER Nursery,96,3
8575,Cashewnut,98,Chinakorumilli,2019-05-24,Humaina el-Aman,HAMMER Nursery,97,29
8576,Cashewnut,98,Tatiwada,2019-05-24,Evan Trujillo,HAMMER Nursery,97,13
8577,Cashewnut,98,Tatiwada,2019-05-24,Carlos Baca,HAMMER Nursery,97,1.5
8578,Cashewnut,98,Tatiwada,2019-05-24,Joshua Ary,HAMMER Nursery,97,7
8579,Cashewnut,98,Tatiwada,2019-05-24,Jesse Whiteman,HAMMER Nursery,97,5.5
8580,Cashewnut,97,T.Burugubanda,2019-05-24,Kaelyn Avila,HAMMER Nursery,96,11
8581,Cashewnut,97,T.Burugubanda,2019-05-24,Bralynd Rigney,HAMMER Nursery,96,3
8582,Cashewnut,95,Seethapalli,2019-05-24,Husaam el-Barakat,HAMMER Nursery,94,550
8583,Cashewnut,95,Seethapalli,2019-05-24,Alivia Brooks,HAMMER Nursery,94,300
8584,Cashewnut,95,Seethapalli,2019-05-24,Cynthia Arthur,HAMMER Nursery,94,200
8585,Cashewnut,95,Seethapalli,2019-05-24,Brittany Lewis,HAMMER Nursery,94,300
8586,Cashewnut,95,Seethapalli,2019-05-24,Vincent Flores Alvidrez,HAMMER Nursery,94,380
8587,Cashewnut,95,Seethapalli,2019-05-24,Nameera al-Kamara,HAMMER Nursery,94,350
8588,Cashewnut,95,Seethapalli,2019-05-24,Montana Huerta,HAMMER Nursery,94,320
8589,Cashewnut,95,Seethapalli,2019-05-24,Kinaana el-Aly,HAMMER Nursery,94,300
8590,Cashewnut,90,T.Burugubanda,2019-05-24,Aidan Graves,HAMMER Nursery,89,55
8591,Cashewnut,90,T.Burugubanda,2019-05-24,Bonnie Despain,HAMMER Nursery,89,137
8592,Cashewnut,90,T.Burugubanda,2019-05-24,Tisa Slechter,HAMMER Nursery,89,10
8593,Cashewnut,90,T.Burugubanda,2019-05-24,Bralynd Rigney,HAMMER Nursery,89,6.5
8594,Cashewnut,90,Chidipalem,2019-05-24,Juan Montoya,WEED Farm,89,76
8595,Cashewnut,97,Vadapalle,2019-05-24,Bronwyn Davis,HOOK Farm,94,302
8596,Cashewnut,97,Vadapalle,2019-05-24,Elijah Johnson,HOOK Farm,94,3
8597,Cashewnut,97,Vadapalle,2019-05-24,Lisset Rascon,HOOK Farm,94,29
8598,Cashewnut,97,Vadapalle,2019-05-24,Macella Estes,HOOK Farm,94,540
8599,Cashewnut,97,Madicherla,2019-05-24,Mariah Manus,CRUSH Organic Produce,93,500
8600,Cashewnut,97,Madicherla,2019-05-24,Eli Jones Jr,CRUSH Organic Produce,93,300
8601,Cashewnut,97,Madicherla,2019-05-24,Jordan Carter,CRUSH Organic Produce,93,386
8602,Cashewnut,96,Vadapalle,2019-05-24,Rikki Peluso,HOOK Farm,95,19.5
8603,Cashewnut,96,Vadapalle,2019-05-24, Sakeena el-Waheed,HOOK Farm,95,18
8604,Cashewnut,96,Vadapalle,2019-05-24,Daisy Romero,HOOK Farm,95,52
8605,Cashewnut,96,Vadapalle,2019-05-24,Eric Thomas,HOOK Farm,95,100
8606,Cashewnut,98.5,Cheruvuru,2019-05-24,Mykayla Evans,PRAY Organic Produce,96,64
8607,Cashewnut,98.5,Cheruvuru,2019-05-24,Himma el-Odeh,PRAY Organic Produce,96,70
8608,Cashewnut,98.5,Cheruvuru,2019-05-24,Angelique Mcfall,PRAY Organic Produce,96,69
8609,Cashewnut,98.5,Cheruvuru,2019-05-24,Lucas Landeros,PRAY Organic Produce,96,66
8610,Cashewnut,98.5,Cheruvuru,2019-05-24,Kevin Garcia Infante,PRAY Organic Produce,96,37
8611,Cashewnut,98.5,Bolagonda,2019-05-24,Mara Wegmann,PRAY Organic Produce,96,300
8612,Cashewnut,98.5,Bolagonda,2019-05-24,Sawada al-Hamdan,PRAY Organic Produce,96,286
8613,Cashewnut,98.5,Bolagonda,2019-05-24,Christine Park,PRAY Organic Produce,96,290
8614,Cashewnut,98.5,Bolagonda,2019-05-24,Elipio Gutierrez,PRAY Organic Produce,96,280
8615,Cashewnut,98.5,Bolagonda,2019-05-24,Lisa Miller,PRAY Organic Produce,96,300
8616,Cashewnut,98.5,Bolagonda,2019-05-24,Shelby Grooms,PRAY Organic Produce,96,400
8617,Cashewnut,98.5,Bolagonda,2019-05-24,Aaron Richardson,PRAY Organic Produce,96,300
8618,Cashewnut,98.5,Bolagonda,2019-05-24,Ana Avila,PRAY Organic Produce,96,280
8619,Cashewnut,98.5,Bolagonda,2019-05-24,Zubair el-Mohamad,PRAY Organic Produce,96,270
8620,Cashewnut,98.5,Bolagonda,2019-05-24,Ahlaam al-Safi,PRAY Organic Produce,96,250
8621,Cashewnut,98.5,Bolagonda,2019-05-24,Calvin Pillar,PRAY Organic Produce,96,250
8622,Cashewnut,98.5,Bolagonda,2019-05-24,Cassie Webb,PRAY Organic Produce,96,226
8623,Cashewnut,98.5,Bolagonda,2019-05-24,Caleb Brazee,PRAY Organic Produce,96,619
8624,Cashewnut,98.5,Bolagonda,2019-05-24,Tanner Uchida,PRAY Organic Produce,96,500
8625,Cashewnut,98.5,Bolagonda,2019-05-24,Brandon Hernandez,PRAY Organic Produce,96,400
8626,Cashewnut,98.5,Bolagonda,2019-05-24,Carlos Trujillo,PRAY Organic Produce,96,500
8627,Cashewnut,98.5,Bolagonda,2019-05-24,Abdullah al-Sadiq,PRAY Organic Produce,96,313
8628,Cashewnut,98.5,Bolagonda,2019-05-24,Oscar Rivera,PRAY Organic Produce,96,394
8629,Cashewnut,97,Madicherla,2019-05-24,Morgan Pettine,CRUSH Organic Produce,95,967
8630,Cashewnut,97,Madicherla,2019-05-24,Javier Archuleta,CRUSH Organic Produce,95,33
8631,Cashewnut,97,Madicherla,2019-05-24,Eyerusalem Spires,CRUSH Organic Produce,95,792
8632,Cashewnut,97,Madicherla,2019-05-24,Nicholas Lujan,CRUSH Organic Produce,95,200
8633,Cashewnut,97,Madicherla,2019-05-24,Uwais el-Baddour,CRUSH Organic Produce,95,8
8634,Cashewnut,97,Madicherla,2019-05-24,Katie Behr,CRUSH Organic Produce,95,16.5
8635,Cashewnut,97,Madicherla,2019-05-24,Preston Anderson,CRUSH Organic Produce,95,7
8636,Cashewnut,97,Madicherla,2019-05-24,Rawda el-Hakeem,CRUSH Organic Produce,95,52
8637,Cashewnut,88,Gunjugudem,2019-05-24,Lance Haas,DIG Organic Produce,87,2
8638,Cashewnut,88,Gunjugudem,2019-05-24,Lutfiyya el-Maroun,DIG Organic Produce,87,15
8639,Cashewnut,88,Gunjugudem,2019-05-24,Darian Hardin II,DIG Organic Produce,87,9
8640,Cashewnut,88,Gunjugudem,2019-05-24,Usaama al-Mian,DIG Organic Produce,87,106
8641,Cashewnut,88,Gunjugudem,2019-05-24,Connine Nichols,DIG Organic Produce,87,10
8644,Cashewnut,89,Cheruvuru,2019-05-24,Juan Archuleta,PRAY Organic Produce,87,320
8645,Cashewnut,89,Cheruvuru,2019-05-24,Mazeeda el-Radi,PRAY Organic Produce,87,245
8646,Cashewnut,103,Gunjugudem,2019-05-24,Vincent Cuevas,DIG Organic Produce,101,29
8647,Cashewnut,103,Gunjugudem,2019-05-24,Rose Rowe,DIG Organic Produce,101,26
8648,Cashewnut,103,Gunjugudem,2019-05-24,Rudy Garcia,DIG Organic Produce,101,13
8649,Cashewnut,103,Gunjugudem,2019-05-24,Quraish el-Karam,DIG Organic Produce,101,21
8650,Cashewnut,95,Gandhinagaram,2019-05-25,Irvin Bisel,EXPLAIN Farm,94,43
8651,Cashewnut,95,Gandhinagaram,2019-05-25,Forrest Ramirez,EXPLAIN Farm,94,27
8652,Cashewnut,95,Gandhinagaram,2019-05-25,Courtney Naylor,EXPLAIN Farm,94,21
8653,Cashewnut,95,Gandhinagaram,2019-05-25,Christian Black,EXPLAIN Farm,94,79
8654,Cashewnut,95,Gandhinagaram,2019-05-25,Tiara January,EXPLAIN Farm,94,6
8655,Cashewnut,95,Gandhinagaram,2019-05-25,Jafar el-Hoda,EXPLAIN Farm,94,4
8656,Cashewnut,95,Gandhinagaram,2019-05-25,Janice Roberts,EXPLAIN Farm,94,67
8657,Cashewnut,95,Gandhinagaram,2019-05-25,Jeni Isabelle,EXPLAIN Farm,94,49
8658,Cashewnut,95,Gandhinagaram,2019-05-25,Briana Edmond,EXPLAIN Farm,94,155
8659,Cashewnut,95,Gandhinagaram,2019-05-25,Blaise Ament,EXPLAIN Farm,94,120
8660,Cashewnut,95,Gandhinagaram,2019-05-25,Esther Pritchett,EXPLAIN Farm,94,52
8661,Cashewnut,93,Kakavada,2019-05-25,Ramla al-Abdulla,HAMMER Nursery,86,58.5
8662,Cashewnut,93,Kakavada,2019-05-25,Marty Paduch,HAMMER Nursery,86,78.5
8663,Cashewnut,93,Kakavada,2019-05-25,Isaac Ausbun,HAMMER Nursery,86,35.3
8664,Cashewnut,93,Kakavada,2019-05-25,Mark Vang,HAMMER Nursery,86,131
8665,Cashewnut,93,Kakavada,2019-05-25,Alexandra Reynolds,HAMMER Nursery,86,8.5
8666,Cashewnut,93,Kakavada,2019-05-25,Tiana Hourihan,HAMMER Nursery,86,32
8667,Cashewnut,93,Kakavada,2019-05-25,Danielle Tipnis,HAMMER Nursery,86,110.5
8668,Cashewnut,93,Kakavada,2019-05-25,Thureese Miales,HAMMER Nursery,86,119.5
8669,Cashewnut,93,Kakavada,2019-05-25,Aaida el-Hanif,HAMMER Nursery,86,13.9
8670,Cashewnut,95,Lankapakalu,2019-05-25,Randall Mcconachy,HAMMER Nursery,90,119.5
8671,Cashewnut,95,Lankapakalu,2019-05-25,Anthony Torrey,HAMMER Nursery,90,11
8672,Cashewnut,95,Lankapakalu,2019-05-25,Alejandro Lefebre,HAMMER Nursery,90,82.5
8673,Cashewnut,95,Lankapakalu,2019-05-25,Edgar Garcia,HAMMER Nursery,90,95
8674,Cashewnut,95,Lankapakalu,2019-05-25,Damien Chacon,HAMMER Nursery,90,236
8675,Cashewnut,96,Kakavada,2019-05-25,Pranav Baker,HAMMER Nursery,89,39.5
8676,Cashewnut,96,Kakavada,2019-05-25,Mark Vang,HAMMER Nursery,89,36
8677,Cashewnut,96,Kakavada,2019-05-25,Ramla al-Abdulla,HAMMER Nursery,89,97
8678,Cashewnut,96,Kakavada,2019-05-25,Danielle Tipnis,HAMMER Nursery,89,33
8679,Cashewnut,96,Kakavada,2019-05-25,Leandre Trujillo,HAMMER Nursery,89,42
8680,Cashewnut,96,Kakavada,2019-05-25,Steven Rodman,HAMMER Nursery,89,1
8681,Cashewnut,96,Chelakaveedhi,2019-05-25,Asiah Root,HAMMER Nursery,89,112
8682,Cashewnut,96,Chelakaveedhi,2019-05-25,Khadeeja el-Mahmud,HAMMER Nursery,89,87.5
8683,Cashewnut,95,Vattichelakalu,2019-05-25,Marlena Lopez,HAMMER Nursery,88,42.2
8684,Cashewnut,95,Vattichelakalu,2019-05-25,Vianey Barela,HAMMER Nursery,88,22
8685,Cashewnut,95,Vattichelakalu,2019-05-25,Alejandro Lansing,HAMMER Nursery,88,66
8686,Cashewnut,95,Vattichelakalu,2019-05-25,Haaritha al-Farrah,HAMMER Nursery,88,62
8687,Cashewnut,95,Vattichelakalu,2019-05-25,Laquna Williams,HAMMER Nursery,88,6
8688,Cashewnut,96,Rachannagudem,2019-05-25,William Steinbach,ENJOY Farm,96,150
8689,Cashewnut,98,Rachannagudem,2019-05-25,T Malcolm Pope,ENJOY Farm,98,180
8690,Cashewnut,102,Rachannagudem,2019-05-25,Mariah Pong,ENJOY Farm,102,210
8691,Cashewnut,100,Rachannagudem,2019-05-25,Awn el-Koroma,ENJOY Farm,100,230
8692,Cashewnut,100,Rachannagudem,2019-05-25,Patricia Ortega,ENJOY Farm,100,157
8693,Cashewnut,100,Rachannagudem,2019-05-25,Kiana Zahn,ENJOY Farm,100,195
8694,Cashewnut,102,Rachannagudem,2019-05-25,Wilma Morton,ENJOY Farm,102,150
8695,Cashewnut,102,Rachannagudem,2019-05-25,Cyanna Ingram,ENJOY Farm,102,300
8696,Cashewnut,98,Rachannagudem,2019-05-25,Madisen Armstrong,ENJOY Farm,98,345
8697,Cashewnut,98,Rachannagudem,2019-05-25,Davena Lynch,PRIORITIZE Organic Produce,98,620
8698,Cashewnut,98,Rachannagudem,2019-05-25,Mahdeeya el-Sham,PRIORITIZE Organic Produce,98,860
8699,Cashewnut,96,Swarnavarigudem,2019-05-25,Elijah Saucedo-Guerrero,ENJOY Farm,96,200
8700,Cashewnut,102,Mulagalampalle,2019-05-25,Michael Lee,WITHSTAND Nursery,102,100
8701,Cashewnut,100,Mulagalampalle,2019-05-25,Rebekah Clemens,ENJOY Farm,100,120
8702,Cashewnut,98,Mulagalampalle,2019-05-25,Lahana Thornock,ENJOY Farm,98,1000
8703,Cashewnut,95,Mulagalampalle,2019-05-25,Marco Jaime-Aragon,ENJOY Farm,95,500
8704,Cashewnut,96,Mulagalampalle,2019-05-25,Senyacy Aguilar,ENJOY Farm,96,550
8705,Cashewnut,98,Mulagalampalle,2019-05-25,Thanh Chang,ENJOY Farm,98,640
8706,Cashewnut,102,Swarnavarigudem,2019-05-25,Gwendolyn Yatsu,GNAW Farm,102,820
8707,Cashewnut,102,Swarnavarigudem,2019-05-25,Travyone Scarbrough-Tafoya,GNAW Farm,102,745
8708,Cashewnut,100,Swarnavarigudem,2019-05-25,Rajab el-Saadeh,GNAW Farm,100,895
8709,Cashewnut,98,Swarnavarigudem,2019-05-25,Alisha Minor,GNAW Farm,98,650
8710,Cashewnut,95,Swarnavarigudem,2019-05-25,Melanie Gefroh,GNAW Farm,95,950
8711,Cashewnut,96,Swarnavarigudem,2019-05-25,Luna Ablay,GNAW Farm,96,400
8712,Cashewnut,98,Swarnavarigudem,2019-05-25,Marjorie Ueji,GNAW Farm,98,400
8713,Cashewnut,98,Swarnavarigudem,2019-05-25,Shaafi al-Hossain,GNAW Farm,98,150
8714,Cashewnut,95,Swarnavarigudem,2019-05-25,Intisaar el-Tabet,GNAW Farm,95,120
8715,Cashewnut,96,Swarnavarigudem,2019-05-25,Daamir el-Ishak,ENJOY Farm,96,100
8716,Cashewnut,98,Swarnavarigudem,2019-05-25,Christian Crane,GNAW Farm,98,180
8717,Cashewnut,98,Swarnavarigudem,2019-05-25,Stefan Abenes,GNAW Farm,98,250
8718,Cashewnut,105,Swarnavarigudem,2019-05-25,Andrew Mathis,GNAW Farm,105,240
8719,Cashewnut,102,Swarnavarigudem,2019-05-25,D'Razhane Jones Embry,GNAW Farm,102,300
8720,Cashewnut,96,Swarnavarigudem,2019-05-25,Jazmine Turner,GNAW Farm,96,300
8721,Cashewnut,96,Swarnavarigudem,2019-05-25,Haaritha el-Moustafa,GNAW Farm,96,220
8722,Cashewnut,96,Swarnavarigudem,2019-05-25,Ryan Vaughan,GNAW Farm,96,145
8723,Cashewnut,96,Swarnavarigudem,2019-05-25,Levi Chen,GNAW Farm,96,125
8724,Cashewnut,96,Kamayya Palem,2019-05-25,Rebecca Strang,ENJOY Farm,96,140
8725,Cashewnut,98,Kamayya Palem,2019-05-25,Daniel Ortega,ENJOY Farm,98,135
8726,Cashewnut,98,Kamayya Palem,2019-05-25,Subhi al-Noor,ENJOY Farm,98,100
8727,Cashewnut,98,Kamayya Palem,2019-05-25,Cody Crum,ENJOY Farm,98,100
8728,Cashewnut,102,Kamayya Palem,2019-05-25,Alaura Dugas,GNAW Farm,102,110
8729,Cashewnut,100,Kamayya Palem,2019-05-25,Julia Vigil,GNAW Farm,100,120
8730,Cashewnut,102,Kamayya Palem,2019-05-25,Tam Vongphackdy,GNAW Farm,102,100
8731,Cashewnut,96,Swarnavarigudem,2019-05-25,Anhminh Styers,ENJOY Farm,96,180
8732,Cashewnut,98,Swarnavarigudem,2019-05-25,Alba Dickerson,ENJOY Farm,98,250
8733,Cashewnut,98,Swarnavarigudem,2019-05-25,Isaiah Smith,GNAW Farm,98,240
8734,Cashewnut,95,Swarnavarigudem,2019-05-25,Zakery Mills,GNAW Farm,95,300
8735,Cashewnut,96,Swarnavarigudem,2019-05-25,Nafeesa al-Akhter,ENJOY Farm,96,300
8736,Cashewnut,98,Swarnavarigudem,2019-05-25,Jadrian Johnson,GNAW Farm,98,210
8737,Cashewnut,98,Swarnavarigudem,2019-05-25,Kateri Billie,ENJOY Farm,98,150
8738,Cashewnut,105,Swarnavarigudem,2019-05-25,Maariya al-Hameed,GNAW Farm,105,180
8739,Cashewnut,102,Swarnavarigudem,2019-05-25,James Barber,GNAW Farm,102,210
8740,Cashewnut,96,Swarnavarigudem,2019-05-25,Katelyn Atencio,ENJOY Farm,96,230
8741,Cashewnut,96,Swarnavarigudem,2019-05-25,Sarah Yang,GNAW Farm,96,157
8742,Peanut,53.4,Kondavenaka Palli,2019-05-27,Neeshaan el-Shahin,WHIRL Nursery,53.4,130
8743,Peanut,53.4,Kondavenaka Palli,2019-05-27,Kyle Mosley,WHIRL Nursery,53.4,130
8744,Peanut,53.4,Kondavenaka Palli,2019-05-27,Kanoa Vongvichith,WHIRL Nursery,53.4,108
8745,Peanut,53.4,Bisanivari Palli,2019-05-27,Jez-Mas Rouse,WHIRL Nursery,53.4,200
8746,Peanut,53.4,Bisanivari Palli,2019-05-27,Ruo Punjabi,WHIRL Nursery,53.4,200
8747,Peanut,53.4,Bisanivari Palli,2019-05-27,Tommy Nguyen,WHIRL Nursery,53.4,120
8748,Peanut,53.4,Bisanivari Palli,2019-05-27,Maahir al-Rahimi,WHIRL Nursery,53.4,115
8749,Peanut,53.4,Bisanivari Palli,2019-05-27,Michael Moore,WHIRL Nursery,53.4,125
8750,Peanut,53.4,Bisanivari Palli,2019-05-27,Zuhra el-Kassem,WHIRL Nursery,53.4,120
8751,Peanut,53.4,Bisanivari Palli,2019-05-27,Stephen Hardy,WHIRL Nursery,53.4,118
8752,Peanut,53.4,Bisanivari Palli,2019-05-27,Wyatt Bowen,WHIRL Nursery,53.4,120
8753,Peanut,53.4,Bisanivari Palli,2019-05-27,Carlos Rodriguez,WHIRL Nursery,53.4,120
8754,Peanut,53.4,Bisanivari Palli,2019-05-27,Magan Hancock,WHIRL Nursery,53.4,118
8755,Cashewnut,95,Vemulakonda,2019-05-27,Dazjuan Frazier,CONTACT Farm,90,16
8756,Peanut,53.4,Bisanivari Palli,2019-05-27,Joshua Hummel,WHIRL Nursery,53.4,120
8757,Cashewnut,95,Vemulakonda,2019-05-27,Sarah Tran-Harrell,CONTACT Farm,90,16
8758,Cashewnut,95,Vemulakonda,2019-05-27,Kateri Milender,CONTACT Farm,90,22.5
8759,Peanut,53.4,Bisanivari Palli,2019-05-27,Edwin Najera III,WHIRL Nursery,53.4,106
8762,Cashewnut,95,Vemulakonda,2019-05-27,Krystal Dimas,CONTACT Farm,90,20
8763,Cashewnut,95,Vemulakonda,2019-05-27,Nancy Duk,CONTACT Farm,90,53.5
8764,Cashewnut,95,Vemulakonda,2019-05-27,Anglique Sweatman,CONTACT Farm,90,59
8765,Cashewnut,95,Vemulakonda,2019-05-27,Ivette Soto,CONTACT Farm,90,31
8766,Cashewnut,95,Gandhinagaram,2019-05-27,Katharyn Mitsuhashi,CONTACT Farm,94,100
8767,Cashewnut,95,Gandhinagaram,2019-05-27,Safaaa el-Toure,CONTACT Farm,94,53
8768,Cashewnut,95,Gandhinagaram,2019-05-27,Dante Peters,CONTACT Farm,94,15
8769,Cashewnut,95,Gandhinagaram,2019-05-27,Mikhail Bozeman,CONTACT Farm,94,59
8770,Cashewnut,93,Kakavada,2019-05-27,Kianna Hernandez,HAMMER Nursery,86,20
8771,Cashewnut,93,Kakavada,2019-05-27,Sarah Leva,HAMMER Nursery,86,111
8772,Cashewnut,93,Kakavada,2019-05-27,Jyansea Bowen,HAMMER Nursery,86,53.7
8773,Cashewnut,93,Kakavada,2019-05-27,Forest Green Brown,HAMMER Nursery,86,10.4
8774,Cashewnut,93,Kakavada,2019-05-27,Mitchell Smith,HAMMER Nursery,86,5
8775,Cashewnut,93,Kakavada,2019-05-27,Brandon Hill,HAMMER Nursery,86,77.3
8776,Peanut,55.9,Nallamvandla Palli,2019-05-27,Aseela al-Hamady,WHIRL Nursery,55.9,190
8777,Cashewnut,95,Lankapakalu,2019-05-27,Kyana Richter,HAMMER Nursery,90,38
8778,Peanut,51.15,Nallamvandla Palli,2019-05-27,Eiman Allen,WHIRL Nursery,51.15,195
8779,Cashewnut,95,Lankapakalu,2019-05-27,Jack Dougherty,HAMMER Nursery,90,36.5
8780,Peanut,55.9,Nallamvandla Palli,2019-05-27,Trevon Burton,WHIRL Nursery,55.9,205
8781,Cashewnut,95,Lankapakalu,2019-05-27,Nina Meinig,HAMMER Nursery,90,19
8782,Peanut,51.15,Singirivandla Palli,2019-05-27,Vanak Phaimany,WHIRL Nursery,51.15,210
8783,Peanut,56.81,Gandhodivari Palli,2019-05-27,Thomas Swiney,WHIRL Nursery,56.81,165
8784,Cashewnut,95,Lankapakalu,2019-05-27,Aabdeen el-Faris,HAMMER Nursery,90,12.5
8785,Peanut,56.81,Gandhodivari Palli,2019-05-27,Danny Lennert,WHIRL Nursery,56.81,195
8786,Cashewnut,95,Lankapakalu,2019-05-27,Sharin Chaca,HAMMER Nursery,90,8
8787,Cashewnut,95,Lankapakalu,2019-05-27,Carson Brohm,HAMMER Nursery,90,24
8788,Peanut,55.9,Gandhodivari Palli,2019-05-27,Justin Austin,WHIRL Nursery,55.9,176
8789,Cashewnut,95,Lankapakalu,2019-05-27,Kenya Ascencio,HAMMER Nursery,90,11.3
8790,Cashewnut,95,Lankapakalu,2019-05-27,Courtney Rodriguez,HAMMER Nursery,90,97.3
8791,Peanut,51.15,Gandhodivari Palli,2019-05-27,Sierra Snare,WHIRL Nursery,51.15,190
8792,Cashewnut,95,Lankapakalu,2019-05-27,Nathaniel Baig,HAMMER Nursery,90,20
8793,Cashewnut,95,Lankapakalu,2019-05-27,Dylan Swanson,HAMMER Nursery,90,16
8794,Peanut,55.6,Gandhodivari Palli,2019-05-27,Eduardo Garcia,WHIRL Nursery,55.6,185
8795,Cashewnut,95,Lankapakalu,2019-05-27,Chelsey Quezada,HAMMER Nursery,90,19
8796,Cashewnut,95,Lankapakalu,2019-05-27,Nakia Council II,HAMMER Nursery,90,30
8800,Cashewnut,95,Lankapakalu,2019-05-27,Haajara el-Alli,HAMMER Nursery,90,350
8801,Cashewnut,96,Kakavada,2019-05-27,Tuhfa el-Abdella,HAMMER Nursery,89,18
8802,Peanut,56.81,Gandhodivari Palli,2019-05-27,Ashleigh Cisneros,WHIRL Nursery,56.81,165
8803,Cashewnut,96,Kakavada,2019-05-27,Jyansea Bowen,HAMMER Nursery,89,69
8804,Cashewnut,96,Kakavada,2019-05-27,Felicity Solis,HAMMER Nursery,89,36
8805,Peanut,51.15,Gandhodivari Palli,2019-05-27,Abigail Martinez-Barba,WHIRL Nursery,51.15,170
8806,Cashewnut,96,Kakavada,2019-05-27,Paige Han,HAMMER Nursery,89,5.5
8807,Peanut,55.9,Singirivandla Palli,2019-05-27,Jason Pena,WHIRL Nursery,55.9,190
8808,Cashewnut,96,Kakavada,2019-05-27,Mitchell Smith,HAMMER Nursery,89,2.5
8809,Cashewnut,96,Kakavada,2019-05-27, Faaiq al-Neman,HAMMER Nursery,89,33.4
8810,Peanut,51.15,Gemenaik thanda,2019-05-27,Kyle Bravo,WHIRL Nursery,51.15,220
8811,Peanut,55.9,Gemenaik thanda,2019-05-27,Mark Thanh,INCLUDE Nursery,55.9,379
8812,Cashewnut,96,Kakavada,2019-05-27,Emma Garza,HAMMER Nursery,89,8
8813,Cashewnut,96,Kakavada,2019-05-27,Deshawna Olatipo,HAMMER Nursery,89,49
8814,Cashewnut,96,Kakavada,2019-05-27,Alyssa Miranda,HAMMER Nursery,89,26
8815,Cashewnut,96,Kakavada,2019-05-27,Renee Willmann,HAMMER Nursery,89,91.3
8816,Cashewnut,96,Kakavada,2019-05-27,Chelsea Dunnan,HAMMER Nursery,89,8.2
8817,Peanut,55.9,Gandhodivari Palli,2019-05-27,Katheer el-Jan,WHIRL Nursery,55.9,176
8818,Cashewnut,96,Kakavada,2019-05-27,Brandon Hill,HAMMER Nursery,89,68.3
8819,Cashewnut,96,Kakavada,2019-05-27,Aadam el-Ayub,HAMMER Nursery,89,23
8820,Cashewnut,96,Chelakaveedhi,2019-05-27,Shyanne Little,HAMMER Nursery,89,44
8821,Cashewnut,95,Vattichelakalu,2019-05-27,Luis Cordova,HAMMER Nursery,88,258.5
8822,Cashewnut,95,Vattichelakalu,2019-05-27,Ayush Bausch,HAMMER Nursery,88,24.7
8823,Cashewnut,95,Vattichelakalu,2019-05-27,Adam Rose,HAMMER Nursery,88,9
8824,Cashewnut,95,Vattichelakalu,2019-05-27,Shanekqua Gray,HAMMER Nursery,88,5.7
8825,Cashewnut,103,Daramadugula,2019-05-27,Kami Waid,RINSE Nursery,103,31
8826,Cashewnut,103,Daramadugula,2019-05-27,Karina Collyer,RINSE Nursery,103,24
8827,Cashewnut,103,Daramadugula,2019-05-27,Joshua Casper,RINSE Nursery,103,25
8828,Cashewnut,103,Daramadugula,2019-05-27,Kennah Turner,RINSE Nursery,103,28.2
8829,Cashewnut,103,Daramadugula,2019-05-27,Nathaniel Reed,RINSE Nursery,103,26
8830,Cashewnut,103,Daramadugula,2019-05-27,Saalima el-Abdi,RINSE Nursery,103,29.6
8831,Cashewnut,103,Daramadugula,2019-05-27,Leroy Azama,RINSE Nursery,103,22.4
8832,Cashewnut,103,Daramadugula,2019-05-27,Daniel Romero,RINSE Nursery,103,20.2
8833,Cashewnut,103,Gunjugudem,2019-05-27,Chris Rem,DIG Organic Produce,101,17
8834,Cashewnut,103,Gunjugudem,2019-05-27,Brittany Musso,DIG Organic Produce,101,13
8835,Cashewnut,103,Gunjugudem,2019-05-27,Brayden Han,DIG Organic Produce,101,119
8836,Cashewnut,103,Gunjugudem,2019-05-27,Santana Culpepper,DIG Organic Produce,101,50
8837,Cashewnut,103,Gunjugudem,2019-05-27,Joshua Jackson,DIG Organic Produce,101,15.5
8838,Cashewnut,103,Gunjugudem,2019-05-27,Jammi Jones,DIG Organic Produce,101,107
8839,Cashewnut,103,Gunjugudem,2019-05-27,Kenneth Gary,DIG Organic Produce,101,12
8840,Cashewnut,103,Gunjugudem,2019-05-27,Casandra Mcgrew,DIG Organic Produce,101,71.5
8841,Cashewnut,103,Gunjugudem,2019-05-27,Jay Tafoya,DIG Organic Produce,101,53
8842,Cashewnut,103,Gunjugudem,2019-05-27,Marzooqa el-Salman,DIG Organic Produce,101,19
8843,Cashewnut,103,Gunjugudem,2019-05-27,Rebecca Allen,DIG Organic Produce,101,27
8844,Cashewnut,103,Gunjugudem,2019-05-27,Lonnie Daily,DIG Organic Produce,101,13
8845,Cashewnut,103,Gunjugudem,2019-05-27,Rachel Helin,DIG Organic Produce,101,9
8846,Cashewnut,103,Gunjugudem,2019-05-27,Kabeera al-Samad,DIG Organic Produce,101,52
8847,Cashewnut,103,Gunjugudem,2019-05-27,Marcello Fultz,DIG Organic Produce,101,32
8848,Cashewnut,103,Gunjugudem,2019-05-27,Christopher Garman,DIG Organic Produce,101,31
